Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
2,Payment,1557343473.498782,1004407,1,0
2,Payment,1557343473.501036,1004354,0,0
1,NewOrder,1557343473.503287,1006109,1,0
1,NewOrder,1557343473.505972,1005603,0,0
2,Payment,1557343473.509340,1004061,1,0
2,Payment,1557343473.511554,1003954,0,0
1,NewOrder,1557343473.513780,1007637,1,0
1,NewOrder,1557343473.516025,1007581,0,0
5,StockLevel,1557343473.521558,1001374,1,0
1,NewOrder,1557343473.522906,1005609,1,0
1,NewOrder,1557343473.524028,1006646,0,0
1,NewOrder,1557343473.528749,1006794,1,0
1,NewOrder,1557343473.531180,1006247,0,0
1,NewOrder,1557343473.535660,1002856,1,0
4,Delivery,1557343473.538164,1012450,0,0
2,Payment,1557343473.539673,1002015,1,0
1,NewOrder,1557343473.541921,1006606,1,0
2,Payment,1557343473.548946,1003594,1,0
1,NewOrder,1557343473.551193,1006502,0,0
2,Payment,1557343473.553445,1001988,1,0
4,Delivery,1557343473.555707,1010966,1,0
1,NewOrder,1557343473.558112,1006172,0,0
1,NewOrder,1557343473.564864,1007544,0,0
1,NewOrder,1557343473.567115,1007404,1,0
1,NewOrder,1557343473.572971,1006387,0,0
1,NewOrder,1557343473.575149,1006533,1,0
1,NewOrder,1557343473.579645,1006875,0,0
2,Payment,1557343473.582184,1002223,1,0
2,Payment,1557343473.584446,1003881,1,0
1,NewOrder,1557343473.586690,1006012,0,0
1,NewOrder,1557343473.588895,1007038,1,0
1,NewOrder,1557343473.592760,1005333,0,0
2,Payment,1557343473.596423,1004087,1,0
2,Payment,1557343473.598683,1003806,0,0
2,Payment,1557343473.600061,1004519,1,0
5,StockLevel,1557343473.602580,1001674,0,0
2,Payment,1557343473.603698,1003993,0,0
1,NewOrder,1557343473.604821,1005189,1,0
1,NewOrder,1557343473.607181,1008066,0,0
1,NewOrder,1557343473.609428,1008778,1,0
1,NewOrder,1557343473.615953,1005419,0,0
1,NewOrder,1557343473.618207,1005277,1,0
1,NewOrder,1557343473.620738,1008600,0,0
2,Payment,1557343473.623116,1004040,1,0
2,Payment,1557343473.626478,1004868,1,0
1,NewOrder,1557343473.628645,1007590,0,0
1,NewOrder,1557343473.631304,1006975,1,0
2,Payment,1557343473.635670,1004358,0,0
1,NewOrder,1557343473.638973,1007760,1,0
2,Payment,1557343473.639226,1004827,0,0
5,StockLevel,1557343473.644848,1000841,0,0
1,NewOrder,1557343473.646237,1006431,0,0
1,NewOrder,1557343473.647326,1007657,1,0
1,NewOrder,1557343473.653054,1004463,0,0
2,Payment,1557343473.655308,1004082,1,0
3,OrderStatus,1557343473.657784,1000728,0,0
1,NewOrder,1557343473.657784,1007608,0,0
1,NewOrder,1557343473.658907,1008370,1,0
2,Payment,1557343473.665058,1004286,0,0
2,Payment,1557343473.667291,1004092,1,0
2,Payment,1557343473.669504,1003736,0,0
2,Payment,1557343473.672032,1003169,1,0
2,Payment,1557343473.673157,1003933,0,0
2,Payment,1557343473.675368,1003562,1,0
1,NewOrder,1557343473.677748,1004952,0,0
1,NewOrder,1557343473.678890,1005837,1,0
2,Payment,1557343473.683397,1003500,0,0
2,Payment,1557343473.684519,1004349,1,0
1,NewOrder,1557343473.686681,1025470,0,0
2,Payment,1557343473.689499,1017978,1,0
4,Delivery,1557343473.707537,1014070,1,0
2,Payment,1557343473.712494,1004896,0,0
2,Payment,1557343473.718360,1007596,0,0
1,NewOrder,1557343473.721911,1013923,1,0
1,NewOrder,1557343473.725445,1027771,0,0
2,Payment,1557343473.735949,1021355,1,0
2,Payment,1557343473.753462,1005936,0,0
2,Payment,1557343473.758087,1003745,1,0
2,Payment,1557343473.759207,1004659,0,0
4,Delivery,1557343473.762580,1009096,1,0
2,Payment,1557343473.763956,1003542,0,0
1,NewOrder,1557343473.768445,1005305,0,0
1,NewOrder,1557343473.771000,1007516,1,0
1,NewOrder,1557343473.773963,1006704,0,0
2,Payment,1557343473.778415,1004317,1,0
2,Payment,1557343473.780637,1004341,0,0
2,Payment,1557343473.782890,1003961,1,0
1,NewOrder,1557343473.785395,1006882,0,0
2,Payment,1557343473.786535,1003353,1,0
1,NewOrder,1557343473.790197,1007095,1,0
2,Payment,1557343473.792438,1003048,0,0
1,NewOrder,1557343473.795790,1007425,0,0
2,Payment,1557343473.797171,1003247,1,0
1,NewOrder,1557343473.800508,1004623,1,0
1,NewOrder,1557343473.803857,1004435,0,0
1,NewOrder,1557343473.806061,1007135,1,0
1,NewOrder,1557343473.808580,1006670,0,0
2,Payment,1557343473.813181,1004362,1,0
2,Payment,1557343473.814270,1006192,0,0
4,Delivery,1557343473.817754,1011039,1,0
2,Payment,1557343473.821355,1001940,0,0
1,NewOrder,1557343473.823493,1007684,0,0
1,NewOrder,1557343473.828703,1007675,1,0
2,Payment,1557343473.830954,1003384,0,0
2,Payment,1557343473.834786,1003814,0,0
2,Payment,1557343473.837328,1003214,1,0
1,NewOrder,1557343473.839572,1005603,0,0
1,NewOrder,1557343473.840661,1008022,1,0
1,NewOrder,1557343473.845497,1004967,0,0
1,NewOrder,1557343473.847756,1008315,1,0
2,Payment,1557343473.851205,1002782,0,0
1,NewOrder,1557343473.853764,1005097,0,0
1,NewOrder,1557343473.856017,1008435,1,0
2,Payment,1557343473.859344,1002789,0,0
2,Payment,1557343473.861839,1004424,0,0
2,Payment,1557343473.864090,1004003,1,0
2,Payment,1557343473.866345,1003813,0,0
5,StockLevel,1557343473.868520,1000884,1,0
2,Payment,1557343473.869623,1003557,1,0
1,NewOrder,1557343473.870743,1004587,0,0
2,Payment,1557343473.873004,1004107,1,0
2,Payment,1557343473.875261,1004006,0,0
2,Payment,1557343473.877609,1003823,1,0
1,NewOrder,1557343473.880076,1005174,0,0
1,NewOrder,1557343473.881204,1005860,1,0
1,NewOrder,1557343473.885965,1005021,0,0
1,NewOrder,1557343473.887085,1005825,1,0
1,NewOrder,1557343473.890772,1008695,0,0
3,OrderStatus,1557343473.893028,1000403,1,0
3,OrderStatus,1557343473.894768,999314,1,0
2,Payment,1557343473.894768,1002452,1,0
1,NewOrder,1557343473.897021,1007317,1,0
1,NewOrder,1557343473.899268,1007681,0,0
2,Payment,1557343473.905142,1003729,1,0
1,NewOrder,1557343473.907388,1006286,0,0
2,Payment,1557343473.908474,1003148,1,0
2,Payment,1557343473.912312,1003947,1,0
1,NewOrder,1557343473.914785,1007206,0,0
2,Payment,1557343473.915915,1003498,1,0
2,Payment,1557343473.919807,1004271,1,0
1,NewOrder,1557343473.922067,1007731,0,0
1,NewOrder,1557343473.924292,1007556,1,0
4,Delivery,1557343473.929889,1011511,0,0
1,NewOrder,1557343473.932121,1007054,1,0
4,Delivery,1557343473.939236,1011054,1,0
1,NewOrder,1557343473.941495,1006734,0,0
2,Payment,1557343473.948511,1003747,0,0
1,NewOrder,1557343473.950762,1007002,1,0
2,Payment,1557343473.951889,1003107,0,0
2,Payment,1557343473.955287,1004553,0,0
2,Payment,1557343473.957549,1004165,1,0
2,Payment,1557343473.959770,1003814,0,0
2,Payment,1557343473.962428,1003045,1,0
1,NewOrder,1557343473.963554,1007012,0,0
2,Payment,1557343473.965805,1002808,1,0
2,Payment,1557343473.968089,1004244,1,0
1,NewOrder,1557343473.970580,1006217,0,0
1,NewOrder,1557343473.971708,1006816,1,0
2,Payment,1557343473.977340,1003396,0,0
1,NewOrder,1557343473.978704,1006278,1,0
1,NewOrder,1557343473.979830,1007460,0,0
2,Payment,1557343473.984418,1004848,1,0
2,Payment,1557343473.986908,1004407,0,0
1,NewOrder,1557343473.989215,1007343,1,0
2,Payment,1557343473.991617,1003089,0,0
1,NewOrder,1557343473.993845,1007655,0,0
2,Payment,1557343473.996301,1002995,1,0
3,OrderStatus,1557343473.999625,1000123,1,0
1,NewOrder,1557343473.999626,1006359,1,0
1,NewOrder,1557343474.000753,1008069,0,0
2,Payment,1557343474.006449,1004775,1,0
1,NewOrder,1557343474.009711,1004905,0,0
1,NewOrder,1557343474.011871,1007999,1,0
2,Payment,1557343474.014638,1002776,0,0
1,NewOrder,1557343474.018003,1024684,0,0
2,Payment,1557343474.020430,1017510,1,0
1,NewOrder,1557343474.037878,1019568,1,0
2,Payment,1557343474.042602,1029853,0,0
1,NewOrder,1557343474.057562,1031254,1,0
5,StockLevel,1557343474.072785,1001380,0,0
1,NewOrder,1557343474.074157,1027714,0,0
1,NewOrder,1557343474.089056,1028809,1,0
1,NewOrder,1557343474.101563,1023130,0,0
1,NewOrder,1557343474.118498,1009098,1,0
2,Payment,1557343474.125121,1005526,0,0
1,NewOrder,1557343474.127610,1008418,1,0
1,NewOrder,1557343474.130913,1008069,0,0
2,Payment,1557343474.136797,1004557,1,0
2,Payment,1557343474.139264,1004597,0,0
1,NewOrder,1557343474.141524,1011278,1,0
1,NewOrder,1557343474.143782,1006263,0,0
2,Payment,1557343474.150517,1004801,0,0
5,StockLevel,1557343474.152758,1001998,1,0
2,Payment,1557343474.155014,1003678,1,0
4,Delivery,1557343474.155015,1013932,0,0
2,Payment,1557343474.158366,1004496,1,0
2,Payment,1557343474.163129,1002976,1,0
1,NewOrder,1557343474.165387,1008969,1,0
2,Payment,1557343474.168780,1003607,0,0
2,Payment,1557343474.172408,1004229,0,0
2,Payment,1557343474.174744,1003698,1,0
1,NewOrder,1557343474.176998,1007299,0,0
2,Payment,1557343474.178141,1003614,1,0
2,Payment,1557343474.182609,1003519,1,0
1,NewOrder,1557343474.184868,1005714,0,0
1,NewOrder,1557343474.185994,1006887,1,0
2,Payment,1557343474.190655,1004103,0,0
4,Delivery,1557343474.192907,1012724,1,0
1,NewOrder,1557343474.195410,1008001,0,0
2,Payment,1557343474.203713,1003870,0,0
1,NewOrder,1557343474.206484,1006752,1,0
2,Payment,1557343474.207612,1003569,0,0
2,Payment,1557343474.210993,1004388,0,0
1,NewOrder,1557343474.213399,1005853,1,0
1,NewOrder,1557343474.215767,1005602,0,0
1,NewOrder,1557343474.219148,1008707,1,0
1,NewOrder,1557343474.221418,1008229,0,0
4,Delivery,1557343474.227809,1012937,1,0
1,NewOrder,1557343474.230067,1008042,0,0
1,NewOrder,1557343474.238115,1008750,0,0
2,Payment,1557343474.239234,1004389,1,0
1,NewOrder,1557343474.244320,1005791,1,0
2,Payment,1557343474.246573,1005822,0,0
2,Payment,1557343474.250192,1004529,1,0
2,Payment,1557343474.252522,1004101,0,0
2,Payment,1557343474.255891,1003099,1,0
2,Payment,1557343474.257023,1003939,0,0
2,Payment,1557343474.258399,1004597,1,0
2,Payment,1557343474.260619,1004662,0,0
5,StockLevel,1557343474.262872,1002014,1,0
2,Payment,1557343474.265093,1003633,1,0
1,NewOrder,1557343474.265093,1010163,0,0
3,OrderStatus,1557343474.268674,1001302,1,0
2,Payment,1557343474.269805,1003198,1,0
1,NewOrder,1557343474.273296,1007821,1,0
1,NewOrder,1557343474.275749,1007303,0,0
1,NewOrder,1557343474.281545,1007144,1,0
1,NewOrder,1557343474.283783,1006987,0,0
1,NewOrder,1557343474.289303,1005986,1,0
1,NewOrder,1557343474.291553,1006615,0,0
1,NewOrder,1557343474.295352,1004999,1,0
2,Payment,1557343474.297639,1004774,0,0
2,Payment,1557343474.299889,1004936,1,0
1,NewOrder,1557343474.302388,1007461,0,0
2,Payment,1557343474.304672,1003091,1,0
2,Payment,1557343474.308027,1004258,1,0
2,Payment,1557343474.310515,1003380,0,0
2,Payment,1557343474.312766,1002924,1,0
2,Payment,1557343474.314107,1003424,0,0
2,Payment,1557343474.316321,1002952,1,0
2,Payment,1557343474.317442,1003891,0,0
2,Payment,1557343474.319848,1003470,1,0
2,Payment,1557343474.322086,1003164,0,0
2,Payment,1557343474.324226,1003114,1,0
2,Payment,1557343474.325348,1004216,0,0
1,NewOrder,1557343474.327713,1007952,1,0
2,Payment,1557343474.328800,1004301,0,0
2,Payment,1557343474.333171,1004478,0,0
1,NewOrder,1557343474.335590,1007031,1,0
2,Payment,1557343474.338015,1002585,0,0
1,NewOrder,1557343474.340217,1008154,0,0
2,Payment,1557343474.342419,1003782,1,0
1,NewOrder,1557343474.345668,1005171,1,0
2,Payment,1557343474.348290,1004672,0,0
5,StockLevel,1557343474.351593,1001202,1,0
1,NewOrder,1557343474.352869,1006705,1,0
1,NewOrder,1557343474.353964,1007646,0,0
4,Delivery,1557343474.359446,1010951,1,0
2,Payment,1557343474.361645,1003250,0,0
2,Payment,1557343474.365572,1002766,0,0
1,NewOrder,1557343474.368880,1005738,0,0
1,NewOrder,1557343474.370012,1007408,1,0
2,Payment,1557343474.374703,1004707,0,0
2,Payment,1557343474.377102,1004267,1,0
2,Payment,1557343474.379348,1004454,0,0
1,NewOrder,1557343474.381597,1007652,1,0
2,Payment,1557343474.384086,1003097,0,0
2,Payment,1557343474.387527,1004070,0,0
1,NewOrder,1557343474.389777,1004223,1,0
3,OrderStatus,1557343474.391031,1002360,0,0
2,Payment,1557343474.394400,1002187,0,0
1,NewOrder,1557343474.394400,1006032,1,0
1,NewOrder,1557343474.396650,1009218,0,0
2,Payment,1557343474.400586,1003390,1,0
2,Payment,1557343474.403959,1003574,1,0
2,Payment,1557343474.406209,1003611,0,0
1,NewOrder,1557343474.407333,1008295,1,0
2,Payment,1557343474.409878,1002925,0,0
1,NewOrder,1557343474.412124,1009623,0,0
2,Payment,1557343474.415489,1003936,1,0
1,NewOrder,1557343474.419930,1006988,1,0
1,NewOrder,1557343474.422191,1007276,0,0
2,Payment,1557343474.427141,1004210,1,0
3,OrderStatus,1557343474.430514,999640,0,0
2,Payment,1557343474.430514,1002909,0,0
1,NewOrder,1557343474.431642,1007704,1,0
2,Payment,1557343474.434055,1003089,0,0
1,NewOrder,1557343474.437352,1006426,0,0
1,NewOrder,1557343474.439613,1009834,1,0
2,Payment,1557343474.443218,1004199,0,0
2,Payment,1557343474.446572,1004932,0,0
2,Payment,1557343474.448769,1004632,1,0
3,OrderStatus,1557343474.452309,1000047,0,0
1,NewOrder,1557343474.452309,1007456,0,0
2,Payment,1557343474.453434,1003618,1,0
1,NewOrder,1557343474.456808,1008182,1,0
1,NewOrder,1557343474.459068,1007997,0,0
1,NewOrder,1557343474.465691,1007396,1,0
2,Payment,1557343474.467048,1002998,0,0
2,Payment,1557343474.470679,1004348,0,0
2,Payment,1557343474.472931,1004056,1,0
1,NewOrder,1557343474.475419,1007620,0,0
2,Payment,1557343474.477663,1002832,1,0
2,Payment,1557343474.481047,1003723,1,0
1,NewOrder,1557343474.483307,1007327,0,0
2,Payment,1557343474.484521,1003965,1,0
2,Payment,1557343474.488929,1003513,1,0
5,StockLevel,1557343474.490055,1002258,0,0
2,Payment,1557343474.492509,1002825,0,0
1,NewOrder,1557343474.492509,1008339,1,0
2,Payment,1557343474.494723,1003964,0,0
2,Payment,1557343474.498061,1005210,0,0
1,NewOrder,1557343474.500363,1006654,1,0
2,Payment,1557343474.502850,1006293,0,0
2,Payment,1557343474.506188,1004891,1,0
2,Payment,1557343474.508437,1004661,0,0
2,Payment,1557343474.510933,1004069,1,0
2,Payment,1557343474.513200,1004199,0,0
1,NewOrder,1557343474.514325,1007134,1,0
3,OrderStatus,1557343474.516550,1001497,0,0
1,NewOrder,1557343474.517650,1009321,0,0
2,Payment,1557343474.522106,1002475,1,0
1,NewOrder,1557343474.524347,1004714,1,0
2,Payment,1557343474.526831,1004286,0,0
1,NewOrder,1557343474.529077,1007742,1,0
2,Payment,1557343474.531256,1003600,0,0
1,NewOrder,1557343474.535003,1004912,0,0
1,NewOrder,1557343474.537252,1004726,1,0
1,NewOrder,1557343474.539773,1007497,0,0
1,NewOrder,1557343474.541997,1007849,1,0
2,Payment,1557343474.547814,1003995,0,0
2,Payment,1557343474.550059,1003747,1,0
1,NewOrder,1557343474.552430,1007938,0,0
4,Delivery,1557343474.554680,1012178,1,0
1,NewOrder,1557343474.559423,1005292,0,0
1,NewOrder,1557343474.564960,1006444,0,0
1,NewOrder,1557343474.567174,1008848,1,0
2,Payment,1557343474.571800,1002447,0,0
1,NewOrder,1557343474.574047,1006475,0,0
2,Payment,1557343474.576487,1002266,1,0
1,NewOrder,1557343474.578744,1006450,1,0
2,Payment,1557343474.581000,1001980,0,0
1,NewOrder,1557343474.583348,1007360,0,0
2,Payment,1557343474.585570,1002935,1,0
1,NewOrder,1557343474.588284,1007678,1,0
2,Payment,1557343474.590535,1003268,0,0
1,NewOrder,1557343474.594090,1007375,0,0
2,Payment,1557343474.596576,1002891,1,0
2,Payment,1557343474.599941,1003494,1,0
4,Delivery,1557343474.602136,1010619,0,0
1,NewOrder,1557343474.603488,1006847,1,0
5,StockLevel,1557343474.610165,1001581,1,0
1,NewOrder,1557343474.611535,1007268,1,0
2,Payment,1557343474.612624,1003968,0,0
1,NewOrder,1557343474.616017,1004806,0,0
2,Payment,1557343474.618280,1004863,1,0
2,Payment,1557343474.620503,1004800,0,0
5,StockLevel,1557343474.622749,1001878,1,0
4,Delivery,1557343474.623874,1013390,1,0
2,Payment,1557343474.626132,1002461,0,0
1,NewOrder,1557343474.628484,1003029,0,0
2,Payment,1557343474.632026,1003053,0,0
3,OrderStatus,1557343474.635367,1000365,0,0
1,NewOrder,1557343474.636456,1007926,0,0
2,Payment,1557343474.637827,1002785,1,0
1,NewOrder,1557343474.640483,1007391,1,0
4,Delivery,1557343474.645171,1010578,0,0
1,NewOrder,1557343474.648971,1003849,1,0
1,NewOrder,1557343474.653431,1005776,1,0
1,NewOrder,1557343474.656307,1005107,0,0
2,Payment,1557343474.659680,1003602,1,0
2,Payment,1557343474.661926,1003089,0,0
1,NewOrder,1557343474.663297,1009570,1,0
2,Payment,1557343474.665503,1002298,0,0
2,Payment,1557343474.667748,1003319,0,0
1,NewOrder,1557343474.671350,1006339,0,0
2,Payment,1557343474.673595,1001908,1,0
1,NewOrder,1557343474.675845,1006227,1,0
1,NewOrder,1557343474.678063,1006689,0,0
2,Payment,1557343474.681444,1005790,1,0
1,NewOrder,1557343474.684816,1008332,0,0
2,Payment,1557343474.688149,1002957,1,0
2,Payment,1557343474.690805,1016482,1,0
2,Payment,1557343474.693052,1016517,0,0
2,Payment,1557343474.708113,1003438,1,0
1,NewOrder,1557343474.710324,1006075,0,0
5,StockLevel,1557343474.711446,1001774,1,0
1,NewOrder,1557343474.712742,1005908,1,0
2,Payment,1557343474.717250,1003420,0,0
2,Payment,1557343474.719498,1003836,1,0
1,NewOrder,1557343474.721744,1004079,0,0
1,NewOrder,1557343474.724241,1006202,1,0
3,OrderStatus,1557343474.726484,999987,0,0
1,NewOrder,1557343474.726484,1006681,0,0
1,NewOrder,1557343474.731171,1006922,1,0
5,StockLevel,1557343474.733384,1001694,0,0
5,StockLevel,1557343474.734505,1002079,0,0
2,Payment,1557343474.736846,1003486,0,0
2,Payment,1557343474.737965,1004461,1,0
1,NewOrder,1557343474.740276,1007466,0,0
2,Payment,1557343474.742524,1003183,1,0
1,NewOrder,1557343474.745887,1007464,1,0
1,NewOrder,1557343474.748654,1006694,0,0
2,Payment,1557343474.753547,1003824,1,0
4,Delivery,1557343474.755789,1010662,0,0
2,Payment,1557343474.757210,1003894,1,0
1,NewOrder,1557343474.761819,1007417,1,0
2,Payment,1557343474.767479,1003568,0,0
1,NewOrder,1557343474.768609,1007574,1,0
1,NewOrder,1557343474.772017,1006197,0,0
1,NewOrder,1557343474.775621,1005247,1,0
1,NewOrder,1557343474.777834,1008154,0,0
2,Payment,1557343474.781179,1002444,1,0
2,Payment,1557343474.783888,1004204,1,0
1,NewOrder,1557343474.786067,1005152,0,0
1,NewOrder,1557343474.788311,1008336,1,0
2,Payment,1557343474.791920,1002529,0,0
1,NewOrder,1557343474.795297,1007620,0,0
2,Payment,1557343474.797605,1002216,1,0
1,NewOrder,1557343474.800248,1005019,1,0
2,Payment,1557343474.802751,1004640,0,0
2,Payment,1557343474.805000,1004553,1,0
2,Payment,1557343474.807463,1004477,0,0
1,NewOrder,1557343474.809706,1007210,1,0
1,NewOrder,1557343474.811951,1007000,0,0
1,NewOrder,1557343474.816845,1008631,1,0
1,NewOrder,1557343474.819090,1008270,0,0
2,Payment,1557343474.825038,1004713,1,0
2,Payment,1557343474.827297,1004747,0,0
1,NewOrder,1557343474.829591,1010151,1,0
1,NewOrder,1557343474.831848,1005323,0,0
2,Payment,1557343474.837468,1004331,0,0
1,NewOrder,1557343474.839733,1007787,1,0
1,NewOrder,1557343474.842153,1007582,0,0
1,NewOrder,1557343474.847694,1009073,1,0
2,Payment,1557343474.850160,1003153,0,0
2,Payment,1557343474.853615,1005023,0,0
1,NewOrder,1557343474.857004,1006460,1,0
1,NewOrder,1557343474.859491,1005941,0,0
1,NewOrder,1557343474.863867,1006186,1,0
1,NewOrder,1557343474.866125,1006469,0,0
1,NewOrder,1557343474.869863,1005747,1,0
2,Payment,1557343474.872242,1005349,0,0
1,NewOrder,1557343474.875866,1007774,1,0
2,Payment,1557343474.876992,1004167,0,0
2,Payment,1557343474.881475,1004291,0,0
1,NewOrder,1557343474.883931,1002052,1,0
1,NewOrder,1557343474.885048,1007601,0,0
1,NewOrder,1557343474.886185,1004489,1,0
1,NewOrder,1557343474.892062,1005795,1,0
2,Payment,1557343474.892065,1003833,0,0
1,NewOrder,1557343474.895413,1007814,0,0
1,NewOrder,1557343474.897593,1009040,1,0
1,NewOrder,1557343474.903250,1006781,0,0
2,Payment,1557343474.906871,1005498,1,0
2,Payment,1557343474.910270,1004212,0,0
1,NewOrder,1557343474.912524,1007372,1,0
2,Payment,1557343474.915155,1002507,0,0
1,NewOrder,1557343474.917664,1005167,0,0
2,Payment,1557343474.919918,1005006,1,0
3,OrderStatus,1557343474.923358,1000444,0,0
2,Payment,1557343474.924606,1002789,0,0
1,NewOrder,1557343474.925975,1000973,1,0
2,Payment,1557343474.927101,1005759,1,0
2,Payment,1557343474.928226,1002668,0,0
1,NewOrder,1557343474.930476,1008460,0,0
2,Payment,1557343474.932858,1003718,1,0
2,Payment,1557343474.936256,1004575,1,0
1,NewOrder,1557343474.938522,1005360,0,0
1,NewOrder,1557343474.940769,1006149,1,0
2,Payment,1557343474.944384,1004576,0,0
1,NewOrder,1557343474.947730,1006623,1,0
2,Payment,1557343474.949908,1001672,0,0
2,Payment,1557343474.951286,1004822,0,0
2,Payment,1557343474.954881,1002900,1,0
2,Payment,1557343474.956014,1003433,0,0
1,NewOrder,1557343474.958237,1007509,1,0
2,Payment,1557343474.959370,1003603,0,0
2,Payment,1557343474.962757,1005094,0,0
2,Payment,1557343474.966363,1003532,1,0
1,NewOrder,1557343474.967916,1009338,0,0
1,NewOrder,1557343474.970168,1004790,1,0
1,NewOrder,1557343474.976549,1007415,1,0
2,Payment,1557343474.977650,1002923,0,0
1,NewOrder,1557343474.979803,1009982,0,0
2,Payment,1557343474.983207,1004364,1,0
1,NewOrder,1557343474.987866,1007309,1,0
2,Payment,1557343474.990118,1002927,0,0
4,Delivery,1557343474.993714,1013347,0,0
1,NewOrder,1557343474.995894,1009177,1,0
2,Payment,1557343475.005309,1003725,1,0
2,Payment,1557343475.006442,1004599,0,0
2,Payment,1557343475.008710,1004438,1,0
1,NewOrder,1557343475.011186,1005057,0,0
2,Payment,1557343475.013567,1005057,1,0
1,NewOrder,1557343475.016958,1008462,0,0
1,NewOrder,1557343475.019753,1007712,1,0
2,Payment,1557343475.025426,1004119,0,0
1,NewOrder,1557343475.027684,1006570,1,0
1,NewOrder,1557343475.029943,1007863,0,0
3,OrderStatus,1557343475.034678,1000201,1,0
2,Payment,1557343475.034679,1005701,1,0
1,NewOrder,1557343475.038023,1005484,0,0
1,NewOrder,1557343475.040506,1005804,1,0
2,Payment,1557343475.042769,1005624,0,0
2,Payment,1557343475.046150,1004113,1,0
2,Payment,1557343475.048409,1003850,0,0
2,Payment,1557343475.050672,1003355,1,0
2,Payment,1557343475.051795,1004147,0,0
1,NewOrder,1557343475.053991,1005881,1,0
4,Delivery,1557343475.056542,1010965,0,0
2,Payment,1557343475.060018,1003085,1,0
1,NewOrder,1557343475.063391,1006467,1,0
1,NewOrder,1557343475.068353,1006564,0,0
2,Payment,1557343475.069482,1003187,1,0
1,NewOrder,1557343475.073167,1006395,1,0
1,NewOrder,1557343475.075415,1007618,0,0
1,NewOrder,1557343475.080031,1005361,1,0
3,OrderStatus,1557343475.083416,1000165,0,0
2,Payment,1557343475.083416,1004077,0,0
1,NewOrder,1557343475.085670,1005984,1,0
1,NewOrder,1557343475.087916,1007978,0,0
5,StockLevel,1557343475.091714,1002359,1,0
2,Payment,1557343475.093969,1003878,1,0
5,StockLevel,1557343475.096220,1001233,0,0
3,OrderStatus,1557343475.097648,1000387,0,0
1,NewOrder,1557343475.097649,1005939,1,0
2,Payment,1557343475.098769,1002466,0,0
1,NewOrder,1557343475.101016,1005718,0,0
1,NewOrder,1557343475.103211,1009339,1,0
2,Payment,1557343475.106617,1003582,0,0
1,NewOrder,1557343475.110276,1006195,0,0
5,StockLevel,1557343475.112522,1001360,1,0
2,Payment,1557343475.113983,1004754,1,0
2,Payment,1557343475.117556,1003425,0,0
4,Delivery,1557343475.119812,1009654,1,0
1,NewOrder,1557343475.122386,1009167,0,0
1,NewOrder,1557343475.129126,1008460,1,0
2,Payment,1557343475.131348,1004389,0,0
2,Payment,1557343475.136017,1003372,0,0
1,NewOrder,1557343475.137139,1007827,1,0
1,NewOrder,1557343475.139669,1008148,0,0
4,Delivery,1557343475.145222,1010018,1,0
1,NewOrder,1557343475.147491,1006023,0,0
2,Payment,1557343475.153231,1003812,0,0
1,NewOrder,1557343475.155767,1006834,1,0
2,Payment,1557343475.158025,1002191,0,0
2,Payment,1557343475.160283,1004156,0,0
2,Payment,1557343475.162864,1003566,1,0
1,NewOrder,1557343475.163985,1005106,0,0
3,OrderStatus,1557343475.166436,1000565,1,0
2,Payment,1557343475.166436,1004772,1,0
2,Payment,1557343475.168650,1004494,0,0
2,Payment,1557343475.170921,1004488,1,0
3,OrderStatus,1557343475.173184,1000624,0,0
2,Payment,1557343475.173184,1004378,0,0
1,NewOrder,1557343475.175453,1009638,1,0
1,NewOrder,1557343475.177709,1005178,0,0
1,NewOrder,1557343475.182839,1005493,0,0
1,NewOrder,1557343475.185385,1005268,1,0
4,Delivery,1557343475.188768,1009446,0,0
1,NewOrder,1557343475.191298,1004346,1,0
1,NewOrder,1557343475.195751,1007763,1,0
1,NewOrder,1557343475.198280,1007689,0,0
1,NewOrder,1557343475.203843,1007925,1,0
3,OrderStatus,1557343475.206352,1000251,0,0
2,Payment,1557343475.206352,1003376,0,0
1,NewOrder,1557343475.209712,1007494,0,0
2,Payment,1557343475.211959,1002860,1,0
2,Payment,1557343475.215355,1003813,1,0
2,Payment,1557343475.217565,1003730,0,0
1,NewOrder,1557343475.219813,1010830,1,0
1,NewOrder,1557343475.222234,1006498,0,0
2,Payment,1557343475.229039,1003477,0,0
1,NewOrder,1557343475.230116,1008728,1,0
3,OrderStatus,1557343475.233686,999316,0,0
3,OrderStatus,1557343475.233686,999884,0,0
2,Payment,1557343475.233688,1003248,0,0
3,OrderStatus,1557343475.236924,1000558,0,0
2,Payment,1557343475.236924,1003945,0,0
2,Payment,1557343475.238016,1004663,1,0
2,Payment,1557343475.240760,1003896,0,0
1,NewOrder,1557343475.243188,1006922,1,0
2,Payment,1557343475.245354,1002592,0,0
1,NewOrder,1557343475.248595,1004794,0,0
2,Payment,1557343475.251175,1004301,1,0
5,StockLevel,1557343475.253433,1001832,0,0
1,NewOrder,1557343475.255817,1008634,0,0
2,Payment,1557343475.255818,1003219,1,0
2,Payment,1557343475.259345,1003095,1,0
2,Payment,1557343475.262584,1004061,1,0
1,NewOrder,1557343475.263651,1008500,0,0
2,Payment,1557343475.267153,1002773,1,0
2,Payment,1557343475.269471,1004733,1,0
